file_name,transcription
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_42/040019_42.wav,one two three four five
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_43/040019_43.wav,womc wants whips
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_44/040019_44.wav,womc wants what
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_45/040019_45.wav,yeah for yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_46/040019_46.wav,yyy it look like this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_47/040019_47.wav,wok wok wok
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_48/040019_48.wav,wants walks
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_49/040019_49.wav,me like this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_5/040019_5.wav,wants weeds
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_50/040019_50.wav,pink and purple and white
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_51/040019_51.wav,i see a nut
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_52/040019_52.wav,i see heart
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_53/040019_53.wav,cat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_54/040019_54.wav,i see candy cane
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_55/040019_55.wav,cane
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_56/040019_56.wav,candy cane
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_57/040019_57.wav,i see icecream
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_58/040019_58.wav,i see pumpkin
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_59/040019_59.wav,i see yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_6/040019_6.wav,womc wants what
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_60/040019_60.wav,i see turtle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_61/040019_61.wav,mom remember yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_62/040019_62.wav,yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_63/040019_63.wav,likes a turtles
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_64/040019_64.wav,remember that
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_65/040019_65.wav,i see mouse
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_66/040019_66.wav,i see moose
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_67/040019_67.wav,moose mouse moose mouse
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_68/040019_68.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_69/040019_69.wav,bed
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_7/040019_7.wav,womc wants wishes
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_70/040019_70.wav,i see sun
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_71/040019_71.wav,see a sun
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_72/040019_72.wav,i see soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_73/040019_73.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_74/040019_74.wav,i see eggs
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_75/040019_75.wav,egg
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_76/040019_76.wav,i see yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_77/040019_77.wav,i see toast
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_78/040019_78.wav,i see yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_79/040019_79.wav,and yyy and yyy and yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_8/040019_8.wav,presents
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_80/040019_80.wav,a toothbrush
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_81/040019_81.wav,i see a comb
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_82/040019_82.wav,i see a pot
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_83/040019_83.wav,waffle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_84/040019_84.wav,i see house
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_85/040019_85.wav,i see i see bed
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_86/040019_86.wav,i see a owl
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_87/040019_87.wav,eggs
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_88/040019_88.wav,i all done this book
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_89/040019_89.wav,i see paint
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_9/040019_9.wav,wishes
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_90/040019_90.wav,yyy paint
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_91/040019_91.wav,see a duck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_92/040019_92.wav,look look a apple
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_93/040019_93.wav,yyy and a apple
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_94/040019_94.wav,apples
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_95/040019_95.wav,yyy theres some more
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_96/040019_96.wav,i see apples
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_97/040019_97.wav,i see a cow
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_98/040019_98.wav,i see a horse
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040019_99/040019_99.wav,goat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_1/040021_1.wav,womc wants wheels
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_10/040021_10.wav,blue
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_100/040021_100.wav,limt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_101/040021_101.wav,limt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_102/040021_102.wav,limt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_103/040021_103.wav,boset
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_104/040021_104.wav,doset
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_105/040021_105.wav,suket
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_106/040021_106.wav,zeent
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_107/040021_107.wav,frint
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_108/040021_108.wav,frint
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_109/040021_109.wav,a heart
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_11/040021_11.wav,purple
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_110/040021_110.wav,zeet
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_111/040021_111.wav,googt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_112/040021_112.wav,sopt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_113/040021_113.wav,cullt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_114/040021_114.wav,supt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_115/040021_115.wav,syupt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_116/040021_116.wav,lotet
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_117/040021_117.wav,mibt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_118/040021_118.wav,mibt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_119/040021_119.wav,mibt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_12/040021_12.wav,three
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_120/040021_120.wav,lopet
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_121/040021_121.wav,doant
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_122/040021_122.wav,snoobt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_123/040021_123.wav,kibt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_124/040021_124.wav,good job froggie
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_125/040021_125.wav,theres three birds
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_126/040021_126.wav,theres three birds
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_127/040021_127.wav,theres three birds
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_128/040021_128.wav,droket
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_129/040021_129.wav,groket
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_13/040021_13.wav,wishes
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_130/040021_130.wav,bleet
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_131/040021_131.wav,sotet
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_132/040021_132.wav,kayt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_133/040021_133.wav,tayt
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_134/040021_134.wav,glist
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_135/040021_135.wav,sift
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_136/040021_136.wav,syift
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_137/040021_137.wav,theres three birds
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_138/040021_138.wav,well two birds
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_139/040021_139.wav,one is small one is yyy yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_14/040021_14.wav,wishes
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_140/040021_140.wav,yyy making popcorn and
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_141/040021_141.wav,the small bird yyy eat the popcorn first
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_142/040021_142.wav,and and and
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_143/040021_143.wav,three pieces of the popcorn
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_144/040021_144.wav,and the small bird yyy eat the three pieces of the popcorn
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_145/040021_145.wav,and and the yyy yyy yyy nookc nookc
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_146/040021_146.wav,i dont know
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_147/040021_147.wav,mad
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_148/040021_148.wav,i forget
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_149/040021_149.wav,nook nook
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_15/040021_15.wav,wish
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_16/040021_16.wav,my cookie is broken
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_17/040021_17.wav,cheerios
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_18/040021_18.wav,wish
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_19/040021_19.wav,womc wants what
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_2/040021_2.wav,wheel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_20/040021_20.wav,well
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_21/040021_21.wav,womc wants wells
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_22/040021_22.wav,where is womc
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_23/040021_23.wav,right here
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_24/040021_24.wav,womc wants what
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_25/040021_25.wav,a wings
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_26/040021_26.wav,womc wants wings
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_27/040021_27.wav,wants wings
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_28/040021_28.wav,wigs
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_29/040021_29.wav,wig
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_3/040021_3.wav,womc wants what
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_30/040021_30.wav,bees
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_31/040021_31.wav,whips
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_32/040021_32.wav,that not a whip
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_33/040021_33.wav,a tie
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_34/040021_34.wav,hat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_35/040021_35.wav,what
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_36/040021_36.wav,woks
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_37/040021_37.wav,woks
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_38/040021_38.wav,theres a wok
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_39/040021_39.wav,thats ours wok
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_4/040021_4.wav,water
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_40/040021_40.wav,wok
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_41/040021_41.wav,wok
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_42/040021_42.wav,wok
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_43/040021_43.wav,wok
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_44/040021_44.wav,wok
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_45/040021_45.wav,wok
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_46/040021_46.wav,womc wants woks
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_47/040021_47.wav,cheerios
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_48/040021_48.wav,womc wants womc
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_49/040021_49.wav,a nut
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_5/040021_5.wav,water
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_50/040021_50.wav,womc wants nut
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_51/040021_51.wav,0a nut
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_52/040021_52.wav,i want another nut
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_53/040021_53.wav,boat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_54/040021_54.wav,boat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_55/040021_55.wav,boat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_56/040021_56.wav,wants boat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_57/040021_57.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_58/040021_58.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_59/040021_59.wav,wants soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_6/040021_6.wav,flowers yyy weeds
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_60/040021_60.wav,ladybug
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_61/040021_61.wav,ladybug
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_62/040021_62.wav,bug
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_63/040021_63.wav,bug
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_64/040021_64.wav,a sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_65/040021_65.wav,wants a sheep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_66/040021_66.wav,a witch
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_67/040021_67.wav,wants a witch
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_68/040021_68.wav,witchs cat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040021_69/040021_69.wav,wants a cat
